Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
Bildschirm,der,-e,noun,screen / monitor,পর্দা / মনিটর,,,Ich brauche einen größeren Bildschirm für meinen Computer.,,
Billett,das,-e/-s,noun,ticket (Switzerland/Austria),টিকিট (সুইজারল্যান্ড/অস্ট্রিয়া),,,Ein Billett können Sie am Schalter kaufen.,"CH/A: Billett, D: Fahrkarte",
billig,,,adj,cheap / inexpensive,সস্তা,,,Dieses Buch ist nicht ganz billig.,,
Bio-,,,prefix,organic / bio-,জৈব / বায়ো-,,,Ich kaufe nur noch Biogemüse.,,
Biologie,die,,noun,biology,জীববিজ্ঞান,,,Meine Freundin studiert Biologie.,,
biologisch,,,adj,organic / biological,জৈবিক,,,Biologische Lebensmittel gibt es jetzt auch im Supermarkt.,,
Birne,die,-n,noun,pear,নাশপাতি,,,Möchten Sie Obst? Die Birnen sind heute besonders schön.,,
bis,,,preposition,until / to / by,পর্যন্ত,,,Die Linie 8 fährt nur bis zum Hauptbahnhof.,,
bisher,,,adv,until now / so far,এখন পর্যন্ত,,,Bisher ist alles in Ordnung.,,
bitte,die,-n,particle,please / you're welcome,অনুগ্রহ করে / দয়া করে,,,"Eine Tasse Kaffee, bitte!",,
bitten,,,verb,to ask / to request,অনুরোধ করা / চাওয়া,gebeten,hat,"Darf ich Sie bitten, kurz zuzuhören?",,
bitter,,,adj,bitter,তিক্ত / তিতা,,,Hast du Zucker? Der Tee ist sehr bitter.,,
blass,,,adj,pale,ফ্যাকাশে / বিবর্ণ,,,Du siehst ganz blass aus. Bist du krank?,,
Blatt,das,¨-er,noun,leaf / sheet (of paper),পাতা / কাগজ,,,Die Bäume bekommen schon gelbe Blätter.,,
bleiben,,,verb,to stay / remain,থাকা / অবস্থান করা,geblieben,ist,Ich bleibe heute zu Hause.,,
Bleistift,der,-e,noun,pencil,পেন্সিল,,,Hast du einen Bleistift für mich?,,
Blick,der,-e,noun,view / glance / look,দৃশ্য / দৃষ্টি,,,Von hier hat man einen tollen Blick über die Stadt.,,
blind,,,adj,blind,অন্ধ,,,Er ist von Geburt an blind.,,
Blitz,der,-e,noun,lightning / flash,বিদ্যুৎ / ফ্ল্যাশ,,,"Was für ein Gewitter, hast du den Blitz gesehen?",,
blitzen,,,verb,to flash / to lightning,চমকানো / বিদ্যুৎ চমকানো,geblitzt,hat,Gestern Abend hat es furchtbar geblitzt und gedonnert.,,
blond,,,adj,blond / fair-haired,সোনালী চুল / ব্লন্ড,,,Mein Sohn ist blond.,,
bloß,,,adv,merely / just / only,কেবল / শুধু,,,Ich möchte mich bloß umsehen.,,
Blume,die,-n,noun,flower,ফুল,,,Wir haben meiner Mutter Blumen zum Geburtstag geschenkt.,,
Bluse,die,-n,noun,blouse,ব্লাউজ,,,Ich hätte gerne eine weiße Bluse.,,
Blut,das,,noun,blood,রক্ত,,,Der Verletzte hat viel Blut verloren.,,
bluten,,,verb,to bleed,রক্তপাত হওয়া,geblutet,hat,Ich habe mich verletzt. Meine Hand blutet.,,
blühen,,,verb,to bloom / blossom,ফুল ফোটা / প্রস্ফুটিত হওয়া,geblüht,hat,Die Bäume blühen schon. Es ist Frühling.,,
Boden,der,¨-,noun,floor / ground / soil,মেঝে / মাটি,,,Die Bücher lagen alle auf dem Boden.,,
Bogen,der,-/¨-,noun,arch / sheet (paper) / bow,খিলান / কাগজের পাতা,,,Bitte schreiben Sie Ihren Namen auf den Antwortbogen.,,
Bohne,die,-n,noun,bean,শিম / বিন,,,Ich esse gern Bohnen.,,
Boot,das,-e,noun,boat,নৌকা,,,An diesem See kann man Boote mieten.,,
Botschaft,die,-en,noun,embassy / message,দূতাবাস / বার্তা,,,Das Visum habe ich von der Botschaft bekommen.,,
Braten,der,-,noun,roast (meat),রোস্ট (মাংস),,,Nehmen Sie noch etwas Soße zum Braten?,,
brauchen,,,verb,to need / require,প্রয়োজন হওয়া,gebraucht,hat,Ich brauche ein Auto.,,
brechen,,,verb,to break,ভাঙা / ভেঙে ফেলা,gebrochen,hat,Er hat sich beim Skifahren das Bein gebrochen.,,
breit,,,adj,wide / broad,চওড়া / প্রশস্ত,,,Der Teppich ist zwei Meter lang und einen Meter breit.,,
Breite,die,-n,noun,width / breadth,প্রস্থ / চওড়া,,,"Welche Maße hat der Tisch? – Länge: 1m, Breite: 80cm, Höhe: 1,20m.",,
Bremse,die,-n,noun,brake,ব্রেক,,,Du musst unbedingt die Bremsen kontrollieren lassen.,,
bremsen,,,verb,to brake,ব্রেক করা,gebremst,hat,Der Mann ist ganz plötzlich über die Straße gegangen. Ich musste stark bremsen.,,
brennen,,,verb,to burn,জ্বলা / পোড়া,gebrannt,hat,In diesem Haus hat es letztes Jahr gebrannt.,,
Brief,der,-e,noun,letter (mail),চিঠি,,,Ich schreibe nicht gern Briefe.,,
Briefkasten,der,¨-,noun,mailbox / postbox,চিঠির বাক্স / ডাকবাক্স,,,Ist hier in der Nähe ein Briefkasten?,,
Briefmarke,die,-n,noun,postage stamp,ডাকটিকিট,,,Briefmarken bekommen Sie am Schalter 7.,,
Brieftasche,die,-n,noun,wallet (D),মানিব্যাগ,,,Ich habe nur Kleingeld in meiner Brieftasche.,"D: Brieftasche, CH: Portemonnaie, A: Geldbörse",
Briefträger,der,-,noun,mail carrier / postman,ডাকপিয়ন (পুরুষ),,,War die Briefträgerin schon da?,CH: Pöstler,
Briefträgerin,die,-nen,noun,mail carrier / postwoman,ডাকপিয়ন (মহিলা),,,Die Briefträgerin bringt jeden Morgen die Post.,CH: Pöstlerin,
Briefumschlag,der,¨-e,noun,envelope,খাম,,,Ich hätte gern 50 Briefumschläge und Briefmarken dazu.,"A: Kuvert, CH: Couvert",
Brille,die,-n,noun,glasses / spectacles,চশমা,,,Ich brauche eine neue Brille.,,
bringen,,,verb,to bring / take,আনা / নিয়ে যাওয়া,gebracht,hat,Bringen Sie mir bitte ein Glas Tee!,,
Broschüre,die,-n,noun,brochure / pamphlet,ব্রোশিওর / পুস্তিকা,,,In der Broschüre finden Sie die neuesten Informationen.,,
Brot,das,-e,noun,bread,রুটি / পাঁউরুটি,,,"Brot kaufe ich immer beim Bäcker, nicht im Supermarkt.",,
Bruder,der,¨-,noun,brother,ভাই,,,Mein jüngster Bruder geht noch zur Schule.,,
Brust,die,,noun,chest / breast,বুক / সিনা,,,Ich habe Schmerzen in der Brust.,,
Brötchen,das,-,noun,bread roll (Germany),ব্রেড রোল (জার্মানি),,,Ich hole schnell ein paar Brötchen zum Frühstück.,"D: Brötchen, A: Semmel, CH: Brötli",
Brötli,das,-,noun,bread roll (Switzerland),ব্রেড রোল (সুইজারল্যান্ড),,,Ich hole schnell ein paar Brötli zum Frühstück.,"CH: Brötli, D: Brötchen, A: Semmel",
Brücke,die,-n,noun,bridge,সেতু / পুল,,,Fahren Sie über die nächste Brücke und dann rechts.,,
Bub,der,-en,noun,boy (Austria/Switzerland),ছেলে (অস্ট্রিয়া/সুইজারল্যান্ড),,,In der Schulklasse sind 15 Buben und 10 Mädchen.,"A/CH: Bub, D: Junge",
Buch,das,¨-er,noun,book,বই,,,Haben Sie ein Buch über die Geschichte von Berlin?,,
buchen,,,verb,to book / reserve,বুক করা / সংরক্ষণ করা,gebucht,hat,Ich habe für morgen einen Flug nach Rom gebucht.,,
Buchhandlung,die,-en,noun,bookstore / bookshop,বইয়ের দোকান,,,In der Buchhandlung in der Stadt haben sie das Buch sicher.,,
Buchstabe,der,-n,noun,letter (alphabet),অক্ষর / বর্ণ,,,Gibt es diesen Buchstaben auch in deiner Muttersprache?,,
buchstabieren,,,verb,to spell,বানান করা,buchstabiert,hat,Würden Sie Ihren Namen bitte buchstabieren?,,
Buffet,das,-s,noun,buffet,বুফে,,,Das Buffet ist eröffnet!,,
bunt,,,adj,colorful / multicolored,রঙিন,,,Das bunte Kleid gefällt mir gut.,,
Burg,die,-en,noun,castle / fortress,দুর্গ / প্রাসাদ,,,Von der Burg hat man eine schöne Aussicht.,,
Bus,der,-se,noun,bus,বাস,,,Ich fahre meistens mit dem Bus zur Arbeit.,,
Butter,die,,noun,butter,মাখন,,,Ich möchte nur Butter aufs Brot.,,
Bäckerei,die,-en,noun,bakery,বেকারি,,,Wir kaufen unser Brot immer in der Bäckerei am Markt.,,
böse,,,adj,angry / evil / bad,রাগান্বিত / খারাপ,,,"Ich bin böse auf dich, du bist wieder nicht gekommen!",,
Büchse,die,-n,noun,can / tin (Germany/Switzerland),কৌটা / টিন,,,Ich habe noch eine Büchse Bohnen.,"D/CH: Büchse, A: Dose",
Bühne,die,-n,noun,stage,মঞ্চ,,,Er steht gern auf der Bühne.,,
Bürger,der,-,noun,citizen (male),নাগরিক (পুরুষ),,,EU-Bürgerinnen und Bürger können überall in Europa arbeiten.,,
Bürgerin,die,-nen,noun,citizen (female),নাগরিক (মহিলা),,,Als deutsche Bürgerin darf sie bei der Wahl mitstimmen.,,
Büro,das,-s,noun,office,অফিস / দপ্তর,,,Unser Büro bleibt samstags geschlossen.,,
Bürste,die,-n,noun,brush,ব্রাশ,,,Hast du eine Bürste? Meine Schuhe sind so schmutzig.,,
Cafeteria,die,-s,noun,cafeteria,ক্যাফেটেরিয়া,,,Ich hole mir schnell etwas aus der Cafeteria.,,
Café,das,-s,noun,café / coffee shop,ক্যাফে / কফি হাউস,,,Hier in der Nähe ist ein Café. Lass uns einen Kaffee trinken.,,
Chance,die,-n,noun,chance / opportunity,সুযোগ / সম্ভাবনা,,,"Mein Mann hat gute Chancen, die Stelle zu bekommen.",,
Chef,der,-s,noun,boss / manager (male),বস / ম্যানেজার (পুরুষ),,,"Das kann ich nicht allein entscheiden, da muss ich erst die Chefin fragen.",,
Chefin,die,-nen,noun,boss / manager (female),বস / ম্যানেজার (মহিলা),,,"Fragen Sie am besten die Chefin, ob das möglich ist.",,
chhauer,,,,,,,,,,
Chipkarte,die,-n,noun,chip card,চিপ কার্ড,,,Ich habe eine Chipkarte für diesen Automaten.,,
Coiffeur,der,-e,noun,"hairdresser (male, Switzerland)","হেয়ারড্রেসার (পুরুষ, সুইজারল্যান্ড)",,,Du siehst toll aus! Wer ist dein Coiffeur?,"CH: Coiffeur, D/A: Friseur",
Coiffeuse,die,-n,noun,"hairdresser (female, Switzerland)","হেয়ারড্রেসার (মহিলা, সুইজারল্যান্ড)",,,Meine Tochter will Coiffeuse werden.,"CH: Coiffeuse, D/A: Friseurin",
Couch,die,-s,noun,couch / sofa,সোফা / কাউচ,,,Wir haben uns eine Couch und neue Sessel gekauft.,,
Cousin,der,-s,noun,cousin (male),কাজিন (পুরুষ),,,Meine Cousine wohnt jetzt in Brasilien.,,
Cousine,die,-n,noun,cousin (female),কাজিন (মহিলা),,,Meine Cousine kommt mich im Sommer besuchen.,,
Couvert,das,-s,noun,envelope (Switzerland),খাম (সুইজারল্যান্ড),,,Ich hätte gern 50 Couverts und Briefmarken dazu.,"CH: Couvert, D: Briefumschlag, A: Kuvert",
Creme,die,-n/-s,noun,cream / lotion,ক্রিম,,,Ich hätte gern eine Creme für die Hände.,,
dabei,,,adv,with it / present / there / at it,সঙ্গে / উপস্থিত / এতে,,,"Schön, dass du da bist. Ist deine Familie auch dabei?",,
Dach,das,¨-er,noun,roof,ছাদ,,,Wir müssen das Dach reparieren lassen.,,
dafür,,,adv,for it / in favor of it,এর জন্য / পক্ষে,,,Meine Schwester interessiert sich für Politik. Ich interessiere mich nicht dafür.,,
dagegen,,,adv,against it / on the other hand,এর বিপক্ষে / অন্যদিকে,,,Sind Sie für oder gegen ein Rauchverbot? – Ich bin dagegen.,,
daher,,,adv,therefore / hence / that's why,সুতরাং / সেই কারণে,,,"Ich bin erkältet, daher kann ich heute nicht kommen.",,
dahin,,,adv,there / to that place / until then,সেখানে / ততক্ষণ পর্যন্ত,,,Der Zug kommt in 30 Minuten. Bis dahin können wir einen Kaffee trinken.,,
damals,,,adv,back then / at that time,তখন / সেই সময়ে,,,Mit 15 wollte ich gerne Klavier spielen lernen. Aber damals hatte ich kein Geld dafür.,,
Dame,die,-n,noun,lady / woman,মহিলা / ভদ্রমহিলা,,,Meine Damen und Herren!,,
damit,,,adv,with it / so that / in order to,এটি দিয়ে / যাতে,,,"Mach schnell, damit wir nicht zu spät kommen.",,
danach,,,adv,after that / afterwards,তারপরে / এর পরে,,,"Zuerst gehen wir einkaufen, danach grillen wir auf unserem Balkon.",,
daneben,,,adv,next to it / beside it,এর পাশে,,,"Du weißt doch, wo die Post ist. Gleich daneben ist die Bank.",,
Dank,der,,noun,thanks / gratitude,ধন্যবাদ / কৃতজ্ঞতা,,,Vielen Dank für Ihre Mühe.,,
dankbar,,,adj,grateful / thankful,কৃতজ্ঞ,,,Ich bin Ihnen sehr dankbar für Ihre Hilfe.,,
danke,,,particle,thank you / thanks,ধন্যবাদ,,,"Soll ich Ihnen helfen? Nein, danke, nicht nötig.",,
danken,,,verb,to thank,ধন্যবাদ দেওয়া,gedankt,hat,Ich danke dir für die Einladung.,,
dann,,,adv,then / afterwards,তারপর / তখন,,,"Ich muss noch schnell zur Post, dann komme ich.",,
dapfel,,,,,,,,,,
darstellen,,,verb,to represent / depict / portray,উপস্থাপন করা / চিত্রিত করা,dargestellt,hat,Er konnte das Problem sehr gut darstellen.,,
Darstellung,die,-en,noun,representation / description,উপস্থাপনা / বিবরণ,,,Ihr Buch enthält eine klare Darstellung dieser Probleme.,,
das Auge,das,-n,noun,eye,চোখ,,,Meine beiden Kinder haben blaue Augen.,,
das Ausland,das,,noun,abroad / foreign country,বিদেশ,,,Wir fahren im Urlaub meistens ins Ausland.,,
das Auto,das,-s,noun,car,গাড়ি,,,Mario fährt mit dem Auto zur Arbeit.,,
dass,,,conjunction,that,যে,,,"Rico hat mir gesagt, dass er auch zur Party kommt.",,
dasselbe,,,pronoun,the same (neuter),একই (ক্লীবলিঙ্গ),,,Mein Freund trägt dasselbe T-Shirt wie ich.,,
Datei,die,-en,noun,file (computer),ফাইল (কম্পিউটার),,,Wo hast du die Datei gespeichert?,,
Daten,,,noun,data (plural),ডেটা / তথ্য,,,Wir haben alle Ihre Daten im Computer.,,
Datum,das,Daten,noun,date,তারিখ,,,Welches Datum haben wir heute?,,
Dauer,die,,noun,duration / length,স্থায়িত্ব / সময়কাল,,,Sie können das Buch für die Dauer einer Woche ausleihen.,,
dauern,,,verb,to last / take (time),স্থায়ী হওয়া / সময় লাগা,gedauert,hat,Wie lange dauert die Pause? – Eine halbe Stunde.,,
dauernd,,,adj,constant / continuous / always,অবিরাম / সর্বদা,,,Das dauernde Klingeln des Telefons stört mich.,,
Decke,die,-n,noun,ceiling / blanket,ছাদ / কম্বল,,,Im Wohnzimmer haben wir keine Lampe an der Decke.,,
dekorieren,,,verb,to decorate,সাজানো / সজ্জিত করা,dekoriert,hat,"Hilfst du mir, den Tisch für die Party zu dekorieren?",,
denken,,,verb,to think,চিন্তা করা / ভাবা,gedacht,hat,"Ich denke, dass du recht hast.",,
Denkmal,das,¨-er,noun,monument / memorial,স্মৃতিস্তম্ভ / স্মারক,,,In dieser Stadt gibt es viele berühmte Denkmäler.,,
denn,,,conjunction,because / for / then (particle),কারণ / তবে,,,"Ich lerne jetzt auch Portugiesisch, denn ich möchte nach Südamerika reisen.",,
der Auftrag,der,¨-e,noun,order / assignment,আদেশ / কার্যভার,,,Ich komme im Auftrag von Frau Müller und soll Ihnen diesen Brief geben.,,
der Auftritt,der,-e,noun,performance / appearance,প্রদর্শনী,,,Nach dem Auftritt feiern die Musiker.,,
der Aufzug,der,¨-e,noun,elevator / lift,লিফট,,,Im Büro ist leider der Aufzug kaputt.,D/A: Lift,
der Augenblick,der,-e,noun,moment,মুহূর্ত,,,"Einen Augenblick, bitte!",,
der Ausdruck,der,-e,noun,printout,প্রিন্টআউট,,,Machen Sie doch bitte einen Ausdruck von der E-Mail.,,
der Ausflug,der,¨-e,noun,excursion / trip,ভ্রমণ,,,Am Wochenende machen wir mit Freunden einen Ausflug nach Heidelberg.,,
der Ausgang,der,¨-e,noun,exit,বাহিরের পথ,,,Wo ist der Ausgang bitte?,,
der Ausländer,der,-,noun,foreigner (male),বিদেশী (পুরুষ),,,Viele Ausländer und Ausländerinnen lernen in der Volkshochschule Deutsch.,,
der Ausweis,der,-e,noun,identification card,পরিচয়পত্র,,,Darf ich mal Ihren Ausweis sehen?,,
der Automat,der,-en,noun,vending machine / automat,ভেন্ডিং মেশিন,,,Zigaretten bekommst du am Automaten.,,
der Autor,der,-en,noun,author (male),লেখক (পুরুষ),,,Diese Autorin hat in diesem Jahr schon zwei Bücher geschrieben.,,
derselbe,,,pronoun,the same (masculine),একই (পুংলিঙ্গ),,,Mein Freund und ich gehen in dieselbe Schule.,,
deshalb,,,adv,therefore / that's why,সেই কারণে / তাই,,,Ich war krank. Deshalb war ich nicht im Büro.,,
Dessert,das,-s,noun,dessert,ডেজার্ট / মিষ্টান্ন,,,Nach dem Essen gab es noch ein leckeres Dessert.,D/A: Nachspeise,
deswegen,,,adv,therefore / because of that,এ কারণে / তাই,,,Ich habe falsch geparkt. Deswegen habe ich einen Strafzettel bekommen.,,
det,,,,,,,,,,
Detail,das,-s,noun,detail,বিস্তারিত,,,Dieses Detail ist unwichtig.,,
deutlich,,,adj,clear / distinct,স্পষ্ট,,,Schreiben Sie bitte deutlich!,,
Dialekt,der,-e,noun,dialect,উপভাষা / আঞ্চলিক ভাষা,,,"Ich verstehe dich besser, wenn du nicht Dialekt sprichst.",,
Dialog,der,-e,noun,dialogue,সংলাপ / কথোপকথন,,,Sie hören jetzt einen Dialog.,,
dicht,,,adj,tight / sealed / dense,ঘন / নিবিড় / আঁট,,,Unsere Fenster sind nicht dicht. Es zieht immer.,,
dick,,,adj,thick / fat,মোটা / স্থূল,,,Ich bin zu dick. Ich muss weniger essen.,,
die Ausbildung,die,-en,noun,training / education,প্রশিক্ষণ / শিক্ষা,,,Ich habe meine Ausbildung abgeschlossen.,,
die Ausfahrt,die,-en,noun,exit (highway) / driveway,বাহিরের রাস্তা,,,"Hier ist eine Ausfahrt, da dürfen Sie nicht parken.",,
die Ausgabe,die,-n,noun,expense / edition / issue,খরচ / সংস্করণ,,,Wie hoch sind Ihre Ausgaben in einem Monat?,,
die Aushilfe,die,-n,noun,temporary help / assistant,অস্থায়ী সহায়ক,,,Wir suchen eine freundliche Aushilfe für unser Geschäft.,,
die Auskunft,die,¨-e,noun,information / inquiry,তথ্য,,,Ich hätte gern eine Auskunft.,,
die Ausländerin,die,-nen,noun,foreigner (female),বিদেশী (মহিলা),,,Unsere neue Nachbarin ist Ausländerin.,,
die Ausnahme,die,-n,noun,exception,ব্যতিক্রম,,,"Normalerweise muss ich am Wochenende arbeiten, aber heute ist eine Ausnahme.",,
die Aussicht,die,-en,noun,view / prospect,দৃশ্য / সম্ভাবনা,,,Von diesem Turm hat man eine tolle Aussicht.,,
die Aussprache,die,,noun,pronunciation,উচ্চারণ,,,Ali hat eine gute Aussprache.,,
die Ausstellung,die,-en,noun,exhibition / issuance,প্রদর্শনী,,,Wir waren mit der Lehrerin in einer Ausstellung.,,
die Auswahl,die,-en,noun,selection / choice,নির্বাচন,,,Das Geschäft hat eine große Auswahl.,,
die Autobahn,die,-en,noun,highway / motorway,মহাসড়ক,,,Das Dorf liegt direkt an der Autobahn.,,
die Autorin,die,-nen,noun,author (female),লেখিকা (মহিলা),,,Die Autorin liest aus ihrem neuen Buch vor.,,
Dieb,der,-e,noun,thief,চোর,,,Ein Dieb hat mir auf dem Markt die Tasche gestohlen.,,
dienen,,,verb,to serve,সেবা করা / কাজে লাগা,gedient,hat,Er hat der Firma viele Jahre lang gedient.,,
Dienst,der,,noun,service / duty / shift,সেবা / ডিউটি / শিফট,,,Morgen habe ich Dienst. Deshalb kann ich nicht kommen.,,
dies-,,,pronoun,this / these,এই / এগুলি,,,Wohin fährst du dieses Jahr in Urlaub?,,
dieselbe,,,pronoun,the same (feminine),একই (স্ত্রীলিঙ্গ),,,Wir haben dieselbe Idee!,,
diesmal,,,adv,this time,এবার,,,Diesmal haben wir zum Glück gewonnen.,,
digital,,,adj,digital,ডিজিটাল,,,Ich habe eine Digitaluhr gekauft.,,
Ding,das,-e,noun,thing,জিনিস / বস্তু,,,Gib mir bitte mal das Ding da drüben.,,
Diplom,das,-e,noun,diploma / degree,ডিপ্লোমা / সনদ,,,Wo kann ich mein Diplom abholen?,,
direkt,,,adj,direct / directly,সরাসরি / প্রত্যক্ষ,,,Wir liefern Ihnen die Waren direkt ins Haus.,,
Direktor,der,-en,noun,director / principal (male),পরিচালক (পুরুষ),,,Ich möchte gern mit dem Direktor sprechen.,,
Direktorin,die,-nen,noun,director / principal (female),পরিচালক (মহিলা),,,Ich möchte gern mit der Direktorin sprechen.,,
Diskothek,die,-en,noun,discotheque / nightclub,ডিস্কো / নাইটক্লাব,,,Wir gehen heute Abend in die Disko(thek).,,
Diskussion,die,-en,noun,discussion,আলোচনা / বিতর্ক,,,"Im Fernsehen gab es eine Diskussion zum Thema ""Kinderbetreuung"".",,
diskutieren,,,verb,to discuss,আলোচনা করা / বিতর্ক করা,diskutiert,hat,"Wir haben lange diskutiert, wie wir das Büro einrichten sollen.",,
Distanz,die,-en,noun,distance,দূরত্ব,,,Diese Firma transportiert Waren auch über große Distanzen.,,
Diät,die,,noun,diet,ডায়েট / খাদ্য নিয়ন্ত্রণ,,,Ich möchte abnehmen. Deshalb mache ich eine Diät.,,
doch,,,particle,yes (contradicting) / but / after all,হ্যাঁ (বিরোধে) / কিন্তু / অবশ্যই,,,"Isst du kein Fleisch? – Doch, manchmal schon.",,
Doktor,der,-en,noun,doctor (male),ডাক্তার (পুরুষ),,,Ist Frau Dr. Müller da?,,
Doktorin,die,-nen,noun,doctor (female),ডাক্তার (মহিলা),,,Meine Tochter ist krank. Wir gehen zur Doktorin.,,
Dokument,das,-e,noun,document,নথি / দলিল,,,Hast du alle Dokumente für die Anmeldung dabei?,,
Donner,der,-,noun,thunder,বজ্রধ্বনি,,,Der Donner kam erst lange nach dem Blitz.,,
donnern,,,verb,to thunder / roar,বজ্রপাত হওয়া / গর্জন করা,gedonnert,hat,Hörst du es donnern? Das Gewitter kommt näher.,,
Doppel-,,,prefix,double- / twin-,দ্বি- / যমজ-,,,Wir hätten gern ein Doppelbett.,,
doppelt,,,adj,double,দ্বিগুণ / ডাবল,,,Das Buch habe ich doppelt.,,
Dorf,das,¨-er,noun,village,গ্রাম,,,Unser Dorf liegt direkt an der Autobahn.,,
dort,,,adv,there,সেখানে,,,Dort drüben ist der Bahnhof.,,
dorthin,,,adv,to there / thither,সেদিকে / সেইখানে,,,Deine Tasche kannst du dorthin stellen.,,
Dose,die,-n,noun,can / tin,কৌটা / টিন,,,Ich habe noch eine Dose Bohnen.,D/CH: Büchse,
draußen,,,adv,outside,বাইরে,,,Es ist kalt draußen.,,
Dreck,der,,noun,dirt / filth,ময়লা / মাটি,,,Iss den Apfel nicht! Der lag im Dreck.,,
drehen,,,verb,to turn / rotate,ঘোরানো / মোড় নেওয়া,gedreht,hat,Drehen Sie zum Einschalten den Schalter nach rechts.,,
drin,,,adv,inside / in there,ভিতরে,,,In der Packung ist nichts mehr drin.,,
dringend,,,adj,urgent / urgently,জরুরি / জরুরিভাবে,,,Ich muss dich dringend sprechen.,,
drinnen,,,adv,inside / indoors,ভিতরে / ঘরের ভিতরে,,,Bei der Hitze ist es drinnen viel angenehmer.,,
Droge,die,-n,noun,drug,মাদক / ড্রাগ,,,Nimmst du etwa Drogen?,,
Drogerie,die,-n,noun,drugstore,ড্রাগস্টোর / প্রসাধনী দোকান,,,Waschmittel bekommst du in der Drogerie.,,
Druck,der,,noun,pressure / print,চাপ / মুদ্রণ,,,Mit einem Knopfdruck schaltet man das Gerät ein.,,
drucken,,,verb,to print,মুদ্রণ করা / প্রিন্ট করা,gedruckt,hat,Warum hast du den Brief noch nicht ausgedruckt?,,
Drucker,der,-,noun,printer,প্রিন্টার,,,Ich brauche einen neuen Drucker für meinen Computer.,,
drüben,,,adv,over there,ওপারে / ওদিকে,,,Dort drüben ist die Haltestelle.,,
drücken,,,verb,to press / push,চাপ দেওয়া / টিপা,gedrückt,hat,Sie brauchen nur auf den Knopf zu drücken.,,
dumm,,,adj,stupid / silly,বোকা / মূর্খ,,,"Entschuldigung, das war dumm von mir.",,
dunkel,,,adj,dark,অন্ধকার / গাঢ়,,,Um sechs Uhr ist es schon dunkel.,,
durch,,,preposition,through / by,মধ্য দিয়ে / দ্বারা,,,Wir sind mit dem Fahrrad durch den Wald gefahren.,,
durcheinander,,,adj,mixed up / confused / messy,বিশৃঙ্খল / গোলমেলে,,,Alle meine Sachen sind durcheinander. Ich finde nichts mehr.,,
Durchsage,die,-n,noun,announcement (loudspeaker),ঘোষণা (লাউডস্পিকার),,,"Achtung, Achtung, eine wichtige Durchsage!",,
Durchschnitt,der,-e,noun,average,গড়,,,Im Durchschnitt brauchen wir täglich 20 Minuten zur Arbeit.,,
durchschnittlich,,,adj,on average / average,গড়ে / গড়পড়তা,,,Die Preise sind im letzten Jahr um durchschnittlich 6 % gestiegen.,,
Durst,der,,noun,thirst,তৃষ্ণা / পিপাসা,,,Sie haben sicher Durst.,,
durstig,,,adj,thirsty,তৃষ্ণার্ত,,,Du bist sicher durstig. Was möchtest du trinken?,,
Dusche,die,-n,noun,shower (fixture),শাওয়ার,,,Wir haben leider nur noch ein Zimmer mit Dusche.,,
duzen,,,verb,to address with 'du' (informal you),তুমি বলে সম্বোধন করা,geduzt,hat,"Wollen wir Du zueinander sagen? Ja, wir können uns gern duzen.",,
dünn,,,adj,thin,পাতলা / সরু,,,Mein Sohn ist sehr dünn. Er isst zu wenig.,,
dürfen,,,verb,to be allowed to / may,অনুমতি থাকা / পারা,gedurft,hat,Dürfen wir heute länger fernsehen?,,
e-card,die,,noun,"e-card (health insurance, Austria)","ই-কার্ড (স্বাস্থ্য বীমা, অস্ট্রিয়া)",,,Haben Sie Ihre e-card dabei?,"A: e-card, D: Versichertenkarte",
eben,,,adv,just / exactly / flat,এইমাত্র / ঠিক,,,Ich bin eben erst angekommen.,,
ebenfalls,,,adv,likewise / also,একইভাবে / আরও,,,"Ich wünsche Ihnen ein schönes Wochenende. – Danke, ebenfalls.",,
ebenso,,,adv,just as / likewise,ঠিক তেমনই / একইরকম,,,"Schöne Feiertage. – Danke, ebenso.",,
ec-Karte,die,,noun,EC card / debit card,ইসি কার্ড / ডেবিট কার্ড,,,Sie können auch mit der ec-Karte zahlen.,A: Bankomat-Karte,
echt,,,adj,real / genuine / really,আসল / খাঁটি / সত্যিই,,,Der Film war echt gut.,,
Eck,das,-en,noun,corner (Austria),কোণ (অস্ট্রিয়া),,,Das Regal stellen wir hier ins Eck.,"A: Eck, D/CH: Ecke",
Ecke,die,-n,noun,corner (Germany/Switzerland),কোণ (জার্মানি/সুইজারল্যান্ড),,,Das Regal stellen wir hier in die Ecke.,"D/CH: Ecke, A: Eck",
eckig,,,adj,angular / square / cornered,কৌণিক / চারকোণা,,,"Ich möchte einen eckigen Tisch, keinen runden.",,
egal,,,adj,all the same / doesn't matter,কিছু যায় আসে না / সমান,,,"Es ist mir ganz egal, was die Leute denken.",,
Ehe,die,-n,noun,marriage,বিবাহ / দাম্পত্য,,,Sie hat zwei Kinder aus erster Ehe.,,
Ehefrau,die,-en,noun,wife,স্ত্রী,,,Wie heißt Ihre Ehefrau mit Vornamen?,,
Ehemann,der,¨-er,noun,husband,স্বামী,,,Wie heißt Ihr Ehemann mit Vornamen?,,
Ehepaar,das,-e,noun,married couple,বিবাহিত দম্পতি,,,Das Ehepaar unter uns hat zwei Kinder.,,
